BHK,Rent,Size,Floor,Area Type,Furnishing Status,Bathroom,Tenant Preferred_Bachelors,Tenant Preferred_Bachelors/Family,Tenant Preferred_Family,Point of Contact_Contact Agent,Point of Contact_Contact Builder,Point of Contact_Contact Owner,City_Bangalore,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai
1,18000,650,2,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
4,70000,2800,6,0,0,4,1,0,0,1,0,0,0,0,1,0,0,0
1,10000,50,3,1,2,1,0,1,0,0,0,1,0,0,1,0,0,0
2,15000,550,4,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
2,16500,90,4,1,1,2,0,1,0,0,0,1,0,0,1,0,0,0
3,100000,2925,1,1,1,3,0,1,0,1,0,0,0,0,1,0,0,0
1,7500,150,4,0,2,1,0,1,0,0,0,1,0,0,1,0,0,0
2,6000,450,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
2,18000,750,4,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0
2,18000,975,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0
3,8000,106,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0
2,14000,750,4,1,2,2,0,1,0,0,0,1,0,0,1,0,0,0
2,11000,80,2,1,1,2,0,1,0,0,0,1,0,0,1,0,0,0
3,25000,96,2,1,0,2,0,1,0,0,0,1,0,0,1,0,0,0
1,9000,500,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
3,47000,1550,0,0,1,2,0,1,0,1,0,0,0,0,1,0,0,0
2,20000,1000,3,1,1,2,0,1,0,0,0,1,0,0,1,0,0,0
1,6000,400,2,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
1,5000,450,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
2,20000,1000,3,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0
1,10000,450,2,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
3,15000,100,3,1,1,2,0,1,0,0,0,1,0,0,1,0,0,0
2,13500,550,2,0,1,2,0,1,0,1,0,0,0,0,1,0,0,0
1,5500,400,2,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0
1,14000,60,1,1,2,1,0,1,0,0,0,1,0,0,1,0,0,0
4,18000,900,3,1,0,2,0,1,0,0,0,1,0,0,1,0,0,0
1,20000,700,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0
2,9300,500,2,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
3,80000,2000,2,0,2,3,1,0,0,1,0,0,0,0,1,0,0,0
2,7500,400,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
3,30000,1500,1,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0
2,13000,70,2,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
2,8500,60,2,1,0,2,0,1,0,0,0,1,0,0,1,0,0,0
3,44300,200,1,0,1,3,1,0,0,1,0,0,0,0,1,0,0,0
2,45000,1650,2,0,2,2,1,0,0,1,0,0,0,0,1,0,0,0
2,30000,1150,3,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0
2,40000,1800,0,0,2,2,1,0,0,1,0,0,0,0,1,0,0,0
4,530000,4000,3,0,1,5,0,1,0,1,0,0,0,0,1,0,0,0
2,12000,900,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
2,13500,700,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
2,30000,900,2,1,0,2,0,1,0,0,0,1,0,0,1,0,0,0
1,9500,400,2,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0
4,200000,2700,0,0,0,4,1,0,0,1,0,0,0,0,1,0,0,0
3,30000,2000,0,1,0,3,0,1,0,0,0,1,0,0,1,0,0,0
2,9000,450,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
2,13000,400,2,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
2,7000,500,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0
1,18000,450,1,0,2,1,0,1,0,1,0,0,0,0,1,0,0,0
1,3500,350,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
4,65000,272,1,0,0,4,0,1,0,1,0,0,0,0,1,0,0,0
1,19000,545,2,1,2,1,0,1,0,0,0,1,0,0,1,0,0,0
2,23000,84,0,1,1,2,0,1,0,0,0,1,0,0,1,0,0,0
1,12000,600,2,1,2,1,0,1,0,0,0,1,0,0,1,0,0,0
2,15000,75,3,1,0,2,0,1,0,0,0,1,0,0,1,0,0,0
3,38000,165,2,0,1,2,1,0,0,0,0,1,0,0,1,0,0,0
3,50000,1100,1,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0
1,6500,500,3,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
3,35000,150,1,0,1,3,1,0,0,1,0,0,0,0,1,0,0,0
2,15000,70,2,1,1,2,0,1,0,0,0,1,0,0,1,0,0,0
3,30000,250,1,1,1,2,0,1,0,0,0,1,0,0,1,0,0,0
2,10000,70,1,1,0,2,0,1,0,0,0,1,0,0,1,0,0,0
1,18000,300,3,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0
3,30000,1800,1,0,1,3,1,0,0,1,0,0,0,0,1,0,0,0
1,16000,400,3,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
3,22000,1250,2,1,1,2,0,1,0,0,0,1,0,0,1,0,0,0
2,9000,480,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0
2,20200,84,2,0,1,2,1,0,0,1,0,0,0,0,1,0,0,0
2,19500,84,2,0,1,2,1,0,0,1,0,0,0,0,1,0,0,0
2,21000,600,3,0,1,2,1,0,0,1,0,0,0,0,1,0,0,0
2,20000,600,0,0,1,2,1,0,0,1,0,0,0,0,1,0,0,0
2,13000,720,2,1,1,2,0,1,0,0,0,1,0,0,1,0,0,0
2,6500,75,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
3,25000,1000,1,1,0,2,0,1,0,0,0,1,0,0,1,0,0,0
2,20000,900,2,0,1,2,1,0,0,1,0,0,0,0,1,0,0,0
2,33000,2200,1,0,1,2,0,0,1,0,0,1,0,0,1,0,0,0
3,18000,900,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0
1,13000,550,3,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0
2,10000,450,4,1,2,1,0,1,0,0,0,1,0,0,1,0,0,0
2,10000,470,2,1,2,2,0,1,0,0,0,1,0,0,1,0,0,0
3,23000,125,3,1,1,2,0,1,0,0,0,1,0,0,1,0,0,0
1,20000,400,3,0,2,1,0,1,0,1,0,0,0,0,1,0,0,0
4,150000,2600,2,0,1,4,0,1,0,0,0,1,0,0,1,0,0,0
3,25000,1500,5,0,1,3,0,1,0,1,0,0,0,0,1,0,0,0
2,21000,80,3,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0
3,30000,1100,3,0,1,2,0,1,0,0,0,1,0,0,1,0,0,0
2,22000,1000,4,1,1,2,0,1,0,0,0,1,0,0,1,0,0,0
2,14000,800,3,1,0,2,0,1,0,0,0,1,0,0,1,0,0,0
2,7000,50,2,1,2,1,0,1,0,0,0,1,0,0,1,0,0,0
2,18500,1000,2,1,1,2,0,1,0,0,0,1,0,0,1,0,0,0
1,8500,550,2,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
1,8000,450,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
2,10000,670,2,1,2,2,0,1,0,0,0,1,0,0,1,0,0,0
2,15000,700,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0
3,37000,125,3,1,1,2,1,0,0,0,0,1,0,0,1,0,0,0
3,90000,1872,1,1,1,3,0,1,0,1,0,0,0,0,1,0,0,0
2,12000,650,2,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
2,13000,550,1,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0
2,22000,84,0,0,1,2,1,0,0,1,0,0,0,0,1,0,0,0
1,4000,90,0,1,0,2,0,1,0,0,0,1,0,0,1,0,0,0
2,12000,1000,1,1,0,2,0,1,0,0,0,1,0,0,1,0,0,0
1,9000,65,3,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
2,14000,75,2,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
1,15000,250,0,0,2,1,1,0,0,1,0,0,0,0,1,0,0,0
2,12500,900,3,1,0,2,1,0,0,0,0,1,0,0,1,0,0,0
3,30000,900,3,0,1,3,1,0,0,1,0,0,0,0,1,0,0,0
2,9500,650,0,1,0,2,0,1,0,0,0,1,0,0,1,0,0,0
2,15000,900,4,1,1,2,0,1,0,0,0,1,0,0,1,0,0,0
1,12000,800,3,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0
1,8000,410,2,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
3,70000,1500,2,1,2,3,0,1,0,0,0,1,0,0,1,0,0,0
4,250000,2800,2,0,0,4,0,1,0,0,0,1,0,0,1,0,0,0
3,31500,1800,2,0,1,2,1,0,0,1,0,0,0,0,1,0,0,0
2,30000,1400,0,0,1,2,1,0,0,1,0,0,0,0,1,0,0,0
3,60000,1600,3,1,1,3,0,1,0,0,0,1,0,0,1,0,0,0
3,35000,1200,3,0,1,2,1,0,0,1,0,0,0,0,1,0,0,0
3,55000,1150,2,0,0,3,0,1,0,1,0,0,0,0,1,0,0,0
2,20000,110,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0
1,6500,300,3,1,2,1,0,1,0,0,0,1,0,0,1,0,0,0
2,17000,750,1,0,1,2,0,1,0,1,0,0,0,0,1,0,0,0
1,9300,450,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0
2,7500,410,2,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
2,20000,800,2,1,2,1,0,1,0,0,0,1,0,0,1,0,0,0
3,18000,120,4,1,2,3,0,1,0,0,0,1,0,0,1,0,0,0
1,15000,650,2,0,2,1,1,0,0,1,0,0,0,0,1,0,0,0
2,13000,400,2,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
2,20000,810,3,1,1,2,0,1,0,0,0,1,0,0,1,0,0,0
3,12000,700,1,1,2,2,0,1,0,0,0,1,0,0,1,0,0,0
2,40000,1125,0,1,2,2,0,1,0,0,0,1,0,0,1,0,0,0
2,8000,600,4,1,0,2,0,1,0,0,0,1,0,0,1,0,0,0
3,95000,1300,1,0,2,3,1,0,0,1,0,0,0,0,1,0,0,0
3,68000,1450,2,0,1,3,0,1,0,1,0,0,0,0,1,0,0,0
3,18000,110,1,1,0,2,0,1,0,0,0,1,0,0,1,0,0,0
4,130000,3500,1,0,1,6,1,0,0,1,0,0,0,0,1,0,0,0
4,150000,4000,3,0,1,7,1,0,0,1,0,0,0,0,1,0,0,0
3,75000,2500,1,0,1,4,1,0,0,1,0,0,0,0,1,0,0,0
4,110000,3000,2,0,1,5,1,0,0,1,0,0,0,0,1,0,0,0
4,150000,3500,3,0,1,6,1,0,0,1,0,0,0,0,1,0,0,0
1,10000,240,4,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0
3,24000,1250,2,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0
3,28000,1000,2,1,1,2,0,1,0,0,0,1,0,0,1,0,0,0
3,28000,900,2,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0
2,18000,900,0,0,1,2,0,1,0,1,0,0,0,0,1,0,0,0
3,27000,1250,3,0,0,3,0,1,0,1,0,0,0,0,1,0,0,0
2,17000,650,2,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0
3,350000,3200,1,1,1,4,0,1,0,0,0,1,0,0,1,0,0,0
2,25000,900,2,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0
3,16500,1250,2,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0
2,14000,60,3,0,1,2,1,0,0,0,0,1,0,0,1,0,0,0
2,18000,90,3,1,0,2,0,1,0,0,0,1,0,0,1,0,0,0
2,10000,55,3,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
2,10000,50,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
4,100000,400,0,0,0,4,0,1,0,1,0,0,0,0,1,0,0,0
2,25000,680,2,0,2,1,1,0,0,1,0,0,0,0,1,0,0,0
2,22999,756,2,0,1,2,1,0,0,1,0,0,0,0,1,0,0,0
2,6000,500,2,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
2,40000,900,0,0,2,2,0,1,0,0,0,1,0,0,1,0,0,0
3,250000,2000,3,1,2,3,0,1,0,0,0,1,0,0,1,0,0,0
1,13000,40,3,0,2,1,0,1,0,1,0,0,0,0,1,0,0,0
1,14000,100,3,1,2,1,0,1,0,1,0,0,0,0,1,0,0,0
2,20000,950,2,0,1,2,0,1,0,0,0,1,0,0,1,0,0,0
1,5500,200,1,0,2,1,1,0,0,0,0,1,0,0,1,0,0,0
2,32000,900,0,0,2,2,0,1,0,1,0,0,0,0,1,0,0,0
2,8000,750,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0
3,25000,1400,3,0,0,3,0,0,1,1,0,0,0,0,1,0,0,0
2,28000,100,2,0,1,2,0,1,0,1,0,0,0,0,1,0,0,0
2,22000,100,1,1,1,2,0,1,0,1,0,0,0,0,1,0,0,0
1,21000,100,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0
2,30000,1000,2,1,1,2,0,1,0,1,0,0,0,0,1,0,0,0
1,12000,400,2,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
1,15000,70,2,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
1,18000,450,0,0,2,1,0,1,0,0,0,1,0,0,1,0,0,0
2,18000,900,3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
1,10000,42,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0
1,16000,400,2,0,2,1,0,1,0,1,0,0,0,0,1,0,0,0
2,20000,900,3,0,1,2,1,0,0,0,0,1,0,0,1,0,0,0
4,28000,1500,2,0,1,2,0,1,0,1,0,0,0,0,1,0,0,0
1,7000,70,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0
2,30000,450,0,0,2,1,0,1,0,0,0,1,0,0,1,0,0,0
2,15000,900,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0
1,8000,500,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
1,9000,400,2,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0
3,33500,150,2,0,1,2,1,0,0,1,0,0,0,0,1,0,0,0
1,9500,450,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
2,10000,540,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
1,20000,400,3,0,2,1,0,1,0,1,0,0,0,0,1,0,0,0
1,10000,450,2,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
1,15000,700,4,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
3,55000,1450,0,0,2,2,1,0,0,1,0,0,0,0,1,0,0,0
2,20000,1000,2,0,1,2,1,0,0,1,0,0,0,0,1,0,0,0
2,16000,550,1,0,1,2,1,0,0,1,0,0,0,0,1,0,0,0
2,23000,900,2,0,2,2,0,1,0,0,0,1,0,0,1,0,0,0
3,150000,300,2,1,1,3,0,1,0,1,0,0,0,0,1,0,0,0
2,25000,1100,0,1,0,2,0,1,0,0,0,1,0,0,1,0,0,0
1,9000,600,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0
1,11000,450,3,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0
2,11500,550,2,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
3,16000,1000,1,1,0,2,0,1,0,1,0,0,0,0,1,0,0,0
3,23000,1250,2,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0
4,30000,1950,2,0,1,4,0,1,0,1,0,0,0,0,1,0,0,0
3,110000,1750,4,0,1,4,1,0,0,1,0,0,0,0,1,0,0,0
1,3500,25,3,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
2,12100,700,3,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
2,19000,1800,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
2,40000,1000,3,1,2,2,0,1,0,0,0,1,0,0,1,0,0,0
2,8000,200,2,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
3,42000,1700,2,0,1,3,1,0,0,1,0,0,0,0,1,0,0,0
3,13000,70,0,1,1,2,0,1,0,0,0,1,0,0,1,0,0,0
3,44000,1700,3,0,1,3,1,0,0,1,0,0,0,0,1,0,0,0
1,11000,450,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0
3,40000,1350,2,0,1,3,1,0,0,1,0,0,0,0,1,0,0,0
4,150000,2550,3,1,1,4,0,1,0,1,0,0,0,0,1,0,0,0
2,13000,650,2,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0
2,17500,650,2,0,1,2,0,1,0,1,0,0,0,0,1,0,0,0
3,14500,1250,1,0,0,3,0,1,0,1,0,0,0,0,1,0,0,0
3,24000,1250,2,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0
3,30000,1000,3,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0
1,10000,500,2,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0
1,10000,500,3,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
3,90000,1550,2,0,1,3,1,0,0,1,0,0,0,0,1,0,0,0
4,280000,3800,1,0,1,5,0,1,0,1,0,0,0,0,1,0,0,0
2,32000,1150,1,1,0,2,1,0,0,0,0,1,0,0,1,0,0,0
3,80000,2000,3,0,0,3,0,1,0,1,0,0,0,0,1,0,0,0
1,5500,30,2,0,2,1,0,1,0,0,0,1,0,0,1,0,0,0
1,6000,50,3,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
3,30000,1205,2,1,2,2,0,1,0,0,0,1,0,0,1,0,0,0
3,42000,1450,2,0,1,2,1,0,0,1,0,0,0,0,1,0,0,0
1,5500,200,2,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
2,7000,350,2,1,1,2,0,1,0,0,0,1,0,0,1,0,0,0
2,10000,700,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
1,17000,400,3,0,2,1,0,1,0,1,0,0,0,0,1,0,0,0
1,18000,700,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0
2,14000,1000,1,0,1,2,1,0,0,1,0,0,0,0,1,0,0,0
1,17000,450,1,0,2,1,0,1,0,1,0,0,0,0,1,0,0,0
3,27000,1200,10,1,1,2,0,0,1,0,0,1,0,0,1,0,0,0
3,25000,1200,2,0,1,2,1,0,0,1,0,0,0,0,1,0,0,0
2,23000,900,3,1,1,2,0,1,0,0,0,1,0,0,1,0,0,0
2,24500,84,1,0,2,2,1,0,0,1,0,0,0,0,1,0,0,0
1,10000,200,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
2,35000,1300,2,1,0,2,1,0,0,1,0,0,0,0,1,0,0,0
2,27000,1300,0,0,2,2,0,1,0,0,0,1,0,0,1,0,0,0
1,7000,200,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
1,5000,300,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
2,5000,550,3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
2,12000,950,2,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0
2,30000,750,2,0,2,2,0,1,0,1,0,0,0,0,1,0,0,0
2,25000,950,0,0,1,2,0,1,0,0,0,1,0,0,1,0,0,0
1,6000,350,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
3,45000,2000,3,1,0,3,0,1,0,0,0,1,0,0,1,0,0,0
3,40000,180,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0
2,8500,60,2,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0
2,16500,950,2,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
3,100000,1400,1,0,1,3,0,1,0,1,0,0,0,0,1,0,0,0
3,52000,200,2,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0
1,12500,450,2,0,2,1,0,1,0,1,0,0,0,0,1,0,0,0
2,14000,600,3,1,0,2,0,1,0,0,0,1,0,0,1,0,0,0
1,15000,350,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
1,5000,300,1,0,2,1,1,0,0,0,0,1,0,0,1,0,0,0
2,40000,95,3,0,1,2,0,1,0,1,0,0,0,0,1,0,0,0
1,17000,550,3,1,2,1,0,1,0,0,0,1,0,0,1,0,0,0
3,15000,900,1,1,2,3,0,1,0,0,0,1,0,0,1,0,0,0
1,6000,25,4,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0
3,85000,325,1,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0
2,18000,80,2,1,1,2,0,1,0,0,0,1,0,0,1,0,0,0
2,7500,77,3,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
2,10000,60,3,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0
1,9000,100,1,1,2,1,0,1,0,0,0,1,0,0,1,0,0,0
3,24000,1300,3,1,1,2,0,1,0,0,0,1,0,0,1,0,0,0
2,12000,500,1,0,1,2,0,1,0,1,0,0,0,0,1,0,0,0
2,10500,500,2,0,1,2,0,1,0,1,0,0,0,0,1,0,0,0
2,31000,1200,3,1,1,2,0,1,0,0,0,1,0,0,1,0,0,0
1,9000,250,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0
2,9000,700,4,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0
3,27000,1050,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0
2,12500,500,2,0,1,2,0,1,0,1,0,0,0,0,1,0,0,0
2,15000,1100,1,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0
2,6500,1000,0,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0
3,90000,2400,1,0,1,3,0,1,0,1,0,0,0,1,0,0,0,0
3,200000,3000,1,1,2,4,0,0,1,1,0,0,0,1,0,0,0,0
1,15000,650,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0
2,15000,1000,17,0,1,2,1,0,0,0,0,1,0,1,0,0,0,0
2,7600,700,1,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0
3,29000,1200,1,0,1,3,1,0,0,1,0,0,0,1,0,0,0,0
3,20000,1710,15,1,1,3,0,1,0,0,0,1,0,1,0,0,0,0
2,12000,600,1,1,2,2,0,1,0,0,0,1,0,1,0,0,0,0
2,10500,1080,1,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0
2,29000,1300,0,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0
2,26000,1027,15,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0
3,25000,1350,0,1,2,3,0,0,1,0,0,1,0,1,0,0,0,0
2,10000,950,1,1,0,2,0,0,1,0,0,1,0,1,0,0,0,0
2,14000,1300,1,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0
2,6000,600,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
3,40000,1428,0,1,0,2,1,0,0,0,0,1,0,1,0,0,0,0
2,23000,920,2,0,1,2,0,1,0,0,0,1,0,1,0,0,0,0
2,10000,600,0,0,1,2,0,1,0,0,0,1,0,1,0,0,0,0
2,10000,810,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
2,15000,1200,0,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0
1,11000,550,3,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0
2,20000,600,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0
2,15000,850,0,1,2,1,0,1,0,0,0,1,0,1,0,0,0,0
4,22000,2117,20,0,1,4,0,1,0,0,0,1,0,1,0,0,0,0
2,6000,900,1,1,0,2,1,0,0,0,0,1,0,1,0,0,0,0
2,20000,1000,0,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0
1,6500,500,2,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
2,12000,800,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0
2,27000,1550,2,1,1,3,0,1,0,0,0,1,0,1,0,0,0,0
2,15000,1500,0,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0
3,20000,1700,0,0,2,6,0,1,0,0,0,1,0,1,0,0,0,0
2,22000,700,3,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0
1,7000,400,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
2,7000,450,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0
1,6500,500,1,1,2,1,0,1,0,0,0,1,0,1,0,0,0,0
2,9000,770,1,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0
1,4500,150,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0
2,12000,850,0,1,0,2,0,0,1,0,0,1,0,1,0,0,0,0
2,18000,1100,0,0,1,2,1,0,0,0,0,1,0,1,0,0,0,0
2,8000,650,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
1,5000,550,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
2,14000,1000,1,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0
1,6500,250,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0
2,10000,790,2,0,1,2,0,1,0,0,0,1,0,1,0,0,0,0
2,13000,600,1,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0
2,11200,700,1,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0
1,8900,550,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
1,12000,500,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
3,45000,1800,2,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0
3,35000,1550,3,0,1,2,1,0,0,1,0,0,0,1,0,0,0,0
3,34999,1462,3,0,1,3,0,0,1,1,0,0,0,1,0,0,0,0
2,11000,970,0,0,1,2,1,0,0,0,0,1,0,1,0,0,0,0
3,150000,2300,11,0,1,3,1,0,0,1,0,0,0,1,0,0,0,0
2,15000,700,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
2,15000,674,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0
2,10000,750,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0
2,12000,1000,0,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0
2,10000,1030,1,0,1,2,0,1,0,0,0,1,0,1,0,0,0,0
3,35000,1540,3,0,2,2,1,0,0,0,0,1,0,1,0,0,0,0
3,40000,1800,3,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0
2,24000,1100,2,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0
2,12000,985,3,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0
2,30000,1200,3,0,1,2,0,1,0,1,0,0,0,1,0,0,0,0
2,10000,1200,1,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0
2,15000,900,1,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0
2,33000,800,1,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0
2,9000,800,1,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0
3,30000,1500,3,1,1,3,0,1,0,0,0,1,0,1,0,0,0,0
2,13000,680,1,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0
2,15000,800,1,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0
2,12000,875,2,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0
2,20000,880,1,0,1,2,0,0,1,0,0,1,0,1,0,0,0,0
3,36000,1500,2,1,1,3,0,1,0,0,0,1,0,1,0,0,0,0
2,10000,950,1,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0
2,16000,850,0,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0
